order_id;user_id;merchant_id;Booking_state_simple;Time_Order;trading_value;city_id;taxi_type_id;basket_size;GMV;commission_from_merchant
6614006832;59124362;5-CZNAAX3FUEXKVN;CANCELLED_DRIVER;09/03/2022 09:18;72821;14;3490;40000;0;7273
6073760843;64311991;5-CYU1RVE2SCMGA6;COMPLETED;09/03/2022 09:19;4041878;9;1510;265000;0;31318
7217482561;17714298;5-CZNEEUEATNEYGE;UNALLOCATED;09/03/2022 09:19;1003547;9;1510;93000;0;16909
1636669168;72640403;5-CZKDVUBYUFADVE;UNALLOCATED;09/03/2022 09:22;79870;14;3490;125000;0;22727
2678429081;69361487;5-C2WTCU5WLN3EJE;COMPLETED;09/03/2022 09:38;123796;14;3490;45000;0;8182
5988441962;64223232;5-C2CTUFVVRXMXR6;UNALLOCATED;09/03/2022 09:40;69117;9;1510;183000;0;41591
3083875692;78299912;VNGFVN0000037b;COMPLETED;09/03/2022 09:46;312241;14;3490;115000;0;21023
5927739307;49303904;5-C2WEBAJFFEKXC6;UNALLOCATED;09/03/2022 09:48;97383;112;6393;60000;0;10909
7516518680;32336546;5-CY5JCN23V6BDCX;COMPLETED;09/03/2022 09:49;42814;70;9532;56000;0;10182
4074950;16079061;5-C23FJXJVKAVJV6;COMPLETED;04/01/2022 09:20;73113;70;9532;43000;0;5864
253486990;29719870;5-C2JVVZADEJNUG6;COMPLETED;04/01/2022 09:20;162883;115;6435;65000;0;11818
99525067;16395054;5-C2JTJEJWSE6CBA;COMPLETED;04/01/2022 09:25;50158;70;9532;71000;0;12909
58344488;84581531;5-C2CYBFAAFBWBRA;COMPLETED;04/01/2022 09:34;205528;9;1510;27000;0;4909
14233404;57628277;VNGFVN000003qt;COMPLETED;04/01/2022 09:46;164813;14;3490;65000;0;5909
85979902;17433986;5-CYVBC2MFHCJJN6;COMPLETED;04/01/2022 09:47;1434770;9;1510;40000;0;9091
109108282;78299912;5-C2CUNP4TA7MYEE;COMPLETED;04/01/2022 09:56;447349;9;1510;75000;0;13636
46257033;78364882;5-CZM3V2TFJKX1RE;CANCELLED_DRIVER;04/01/2022 09:57;150512;9;1510;174000;0;31636
101564044;57422427;5-CYL3WA4TA8LGCJ;COMPLETED;04/01/2022 10:06;37404;70;9532;136000;0;18545
150342384;64432110;5-C2V1GLNZC7AHEA;UNALLOCATED;04/01/2022 10:11;330480;14;3490;100000;0;18182
19734184;57431439;5-C2M1TAWCEBTAE6;COMPLETED;04/01/2022 10:27;114895;70;9532;40000;0;7273
129378442;50770031;5-CY3JNEXYHCEYCT;UNALLOCATED;04/01/2022 10:37;295540;14;3490;345000;0;37636
230694098;57422427;5-C2EBR4NXKCMZA6;UNALLOCATED;04/01/2022 10:37;48720;70;9532;37000;0;5045
244070712;91311000;5-CZBYRP6KRXJCEN;UNALLOCATED;04/01/2022 11:18;190546;14;3490;122000;0;27727
94916785;16079061;5-C2XCRUUZG6NXRT;COMPLETED;04/01/2022 11:21;66005;70;9532;90000;0;16364
67817952;24448833;5-CYT1DALHRK63J2;UNALLOCATED;04/01/2022 13:04;9522305;14;3490;51000;0;11591
98421602;47043856;5-CY3JHFCEMF3ART;COMPLETED;04/01/2022 13:50;19506;9;1510;38000;0;8636
4423626;32336546;5-CY5ZR4KZR2MZC2;COMPLETED;05/01/2022 09:20;147731;9;1510;34000;0;7727
32562657;89284768;5-C2TYVZEGNNDCC2;COMPLETED;05/01/2022 09:28;2090981;14;3490;40000;0;8000
189855452;29719870;AWjqG6QCcEjWIUmPsq8M;COMPLETED;05/01/2022 09:34;60202;9;1510;95000;0;12955
30294775;78434551;5-C2WTCU5WLEATRJ;CANCELLED_DRIVER;05/01/2022 11:19;104467;14;3490;60000;0;8182
31403389;80678125;5-C2EFGRE2GZEDPE;UNALLOCATED;05/01/2022 13:01;82080;9;1510;62000;0;11273
20725175;37790412;AWjqGufEcEjWIUmPsq7g;UNALLOCATED;05/01/2022 13:03;197770;9;1510;87000;0;11864
41194123;29719870;5-CZE2UGLVVKADEN;CANCELLED_DRIVER;05/01/2022 13:16;616314;9;1510;108000;0;24545
144694;17714298;5-C2X2TYBVT3ACA6;UNALLOCATED;05/01/2022 13:25;342440;70;9532;60000;0;10909
17334995;57628277;5-C2BGNFDYGU61JJ;COMPLETED;05/01/2022 13:30;127918;14;3490;74000;0;13455
10684602;31493375;5-C2UHCBKCEUBJEN;UNALLOCATED;05/01/2022 13:51;90675;14;3490;66000;0;12000
239997730;57422427;5-CYTXMACYWCMCEE;COMPLETED;05/01/2022 14:01;66970;14;3490;70000;0;12727
32151257;78820081;5-CY5ETCMFNKDEET;CANCELLED_DRIVER;05/01/2022 14:04;168795;115;6435;85000;0;11591
134240883;16747073;5-C23FJXJVKAVJV6;CANCELLED_DRIVER;06/01/2022 09:15;136083;70;9532;43000;0;5864
10271491;48530705;5-C2WTCU5WKE5WCJ;COMPLETED;06/01/2022 09:25;267878;14;3490;50000;0;11364
201482798;78299912;5-CYMAAGABJAJ1AX;CANCELLED_DRIVER;06/01/2022 09:35;1058629;14;3490;215000;0;29318
6968509;57628277;5-C2XAJTWVWBM1NJ;COMPLETED;06/01/2022 09:47;185635;70;9532;192000;0;34909
7769657;48530705;5-CY5HJCEKLUMGFE;COMPLETED;06/01/2022 09:56;102494;70;9532;114000;0;13473
23211433;32336546;5-C2V1ELCKCPXYA6;COMPLETED;06/01/2022 09:59;66912;9;10066;90000;0;8182
4190954;50770031;5-C2V1GLNYSAX3UE;UNALLOCATED;06/01/2022 10:17;77936;14;3490;45000;0;8182
3439628;42845952;5-C2UWTN5BG2AFJE;COMPLETED;06/01/2022 10:18;34690;14;3490;45000;0;6136
78053860;83005883;5-CZMHVYJCPEV2TE;CANCELLED_DRIVER;06/01/2022 10:24;145954;9;1510;125000;0;14091
167129045;29719870;5-CYUGRABZVA2TAX;UNALLOCATED;06/01/2022 10:32;1103005;9;1510;369000;0;50318
4557450;57422427;5-CZLHWBVUNK2WRN;COMPLETED;06/01/2022 10:49;47676;9;1510;410000;0;48455
13659049;80678125;VNGFVN000001qr;COMPLETED;06/01/2022 13:11;79217;9;1510;150000;0;16364
62368321;64432110;VNGFVN000003g8;UNALLOCATED;06/01/2022 13:25;143311;14;3490;228000;0;31091
39816178;84581531;5-C2VGABU1ATCDSE;COMPLETED;06/01/2022 13:25;564011;14;3490;136000;0;24727
5620993;29719870;5-C2MVNKVBSFK3RJ;CANCELLED_DRIVER;06/01/2022 13:59;152587;9;1510;32000;0;5818
32717046;32336546;5-CZB2GTAZTFXXTE;CANCELLED_DRIVER;06/01/2022 14:29;135920;115;6435;45000;0;8182
55363406;83918962;5-CYKDNFLFAYDEAA;COMPLETED;07/01/2022 09:18;127337;9;1510;49000;0;11136
37010924;91311000;5-C2V1GLNYMBBAAN;COMPLETED;07/01/2022 09:19;55243;14;3490;53000;0;9636
254608552;31493375;5-CYMAPGCTMFTKL6;COMPLETED;07/01/2022 09:24;107393;14;3490;177000;0;24136
25309425;84581531;5-CZNEEUEATNEYGE;CANCELLED_DRIVER;07/01/2022 09:26;126974;9;1510;105000;0;19091
194959276;64432110;5-C2V1GLNZDA6FRN;CANCELLED_DRIVER;07/01/2022 09:32;68112;14;3490;157300;0;21450
117462001;42845952;5-CZBYRNBFPA2GJ2;UNALLOCATED;07/01/2022 09:33;190287;14;3490;120000;0;21818
257232005;37790412;5-CY6JUEDXVJAXT2;UNALLOCATED;07/01/2022 09:51;208996;9;1510;64000;0;14545
197815727;46989720;5-C22EEYVBJJKCTJ;COMPLETED;07/01/2022 09:52;72997;70;9532;35000;0;6364
85663724;83918962;VNGFVN000007n0;UNALLOCATED;07/01/2022 09:53;111340;9;1510;58000;0;5273
7107929;57628277;5-C2VDNFUYJPJ3JE;COMPLETED;07/01/2022 10:24;48417;70;9532;70000;0;12727
6204903;89284768;5-C2LDDEDZKFKXLN;CANCELLED_DRIVER;07/01/2022 10:27;132738;9;1510;85000;0;15455
5364357;80678125;AWhQXtlNcEjWIUmPsKCU;CANCELLED_DRIVER;07/01/2022 13:05;44697;70;9532;100000;0;18182
161201707;64432110;5-CY3EVJNFL8JTUE;UNALLOCATED;07/01/2022 14:03;50303;9;1510;139000;0;18955
9731890;78820081;5-CY5HJCEKNLEEKA;CANCELLED_DRIVER;07/01/2022 14:04;118075;14;3490;158000;0;18673
84660935;57431439;5-C2XDC2B1JT2DA6;COMPLETED;07/01/2022 14:19;41092;9;1510;45000;0;8182
13520345;17714298;5-C2V1GLNYWATFSA;COMPLETED;10/01/2022 09:29;417940;14;3490;48750;0;8864
183648249;57431439;5-CZB2GTAZRZLULE;COMPLETED;10/01/2022 09:34;93289;115;6435;60000;0;10909
31559255;29719870;5-CZE2VJ2XAAVCME;UNALLOCATED;10/01/2022 09:37;152978;14;3490;40000;0;9091
27745177;29719870;5-C2DXEGKZLGAFVA;COMPLETED;10/01/2022 09:41;667550;9;1510;80000;0;14545
32240006;37790412;5-CYN1VN6XJK5GTX;COMPLETED;10/01/2022 10:00;126895;14;3490;87000;0;11310
6171338;83005883;5-C2V1JBEBRAWVJ6;UNALLOCATED;10/01/2022 10:05;177223;9;1510;180000;0;32727
13897806;78820081;5-CZKTRZNJGYCKN6;CANCELLED_DRIVER;10/01/2022 10:07;33343;14;3490;215000;0;19545
167359185;24448833;5-CZLGECEZV6JJKA;CANCELLED_DRIVER;10/01/2022 10:43;5035295;9;1510;99000;0;12276
108081737;16079061;VNGFVN0000083v;COMPLETED;10/01/2022 11:09;77930;14;3490;55000;0;7500
240288171;78820081;5-CZAHT3VGMAMZL2;COMPLETED;10/01/2022 11:12;399660;14;3490;130000;0;22727
46996191;42845952;VNGFVN00000027;COMPLETED;10/01/2022 11:16;72840;9;1510;397000;0;36091
152465718;80678125;5-CY5JCN23VX22TN;COMPLETED;10/01/2022 11:21;110630;14;3490;52000;0;11818
110664598;57628277;VNGFVN0000067r;COMPLETED;10/01/2022 11:22;17102;14;3490;50000;0;6818
5562834;78364882;5-C2EFJXNTT7UTC2;COMPLETED;10/01/2022 13:01;157747;14;3490;100000;0;18182
3057570;57422427;5-C2CCWCKTT7JECA;UNALLOCATED;10/01/2022 13:36;18848;14;3490;59000;0;10727
239218032;81676526;5-CY5ESEK1VKDENN;COMPLETED;10/01/2022 13:55;71117;115;6435;55000;0;7500
24909114;16395054;VNGFVN0000067r;COMPLETED;10/01/2022 14:02;218169;14;3490;115000;0;15682
48866124;89284768;5-CZMUG3AYTTVJAT;COMPLETED;10/01/2022 14:07;555337;9;1510;450000;0;102273
216095704;57431439;5-CYUGRABKL7D1AJ;COMPLETED;11/01/2022 09:36;104821;90;2528;129000;0;17591
124362028;57431439;5-C2WEBACKJ4M3GJ;UNALLOCATED;11/01/2022 09:41;75630;70;9532;55000;0;8000
28354868;80678125;5-C2UWTN5BGFEWJT;COMPLETED;11/01/2022 09:45;176818;14;3490;55000;0;7500
181168930;37305184;5-C23DRPKCWF5KFE;CANCELLED_DRIVER;11/01/2022 09:58;45253;70;11989;72000;0;6545
257512064;71300450;5-C2UWTN5BE7MYLE;COMPLETED;11/01/2022 10:13;81826;14;3490;55000;0;10000
66994911;78434551;VNGFVN00000812;CANCELLED_DRIVER;11/01/2022 10:20;139764;14;3490;225000;0;26591
60832555;29719870;AWhWPoG-R-bAtZoKZLKy;CANCELLED_DRIVER;11/01/2022 10:37;89415;9;1510;65000;0;5909
42903644;78820081;5-C2ACHEBCPFEWGX;COMPLETED;11/01/2022 10:41;211706;14;3490;85000;0;19318
237929781;57431439;5-CZBCLTJJVEKXTT;COMPLETED;11/01/2022 13:34;89153;14;3490;110000;0;25000
24408358;78434551;AWgRzBk8Uxnp0OW7KQeF;COMPLETED;11/01/2022 13:40;304624;9;1510;236300;256300;15037
238525320;48530705;AWgRy6_wU0GQ11lNf7tq;CANCELLED_DRIVER;11/01/2022 13:48;218776;9;1510;226300;246300;14401
129305924;57431439;AWgOWOWpU0GQ11lN-DEI;UNALLOCATED;11/01/2022 13:48;47404;9;1510;314300;334300;20001
20884308;83918962;AWgOV0Nz5b9pQDOtORmY;COMPLETED;11/01/2022 14:14;118732;9;1510;167300;187300;10646
256200627;71300450;5-C2JKJRBBVJXYJJ;COMPLETED;11/01/2022 14:16;15300;9;1510;186300;206300;11855
135904018;42845952;AWgRzZgMLieWGVhxlBKG;COMPLETED;12/01/2022 09:18;108491;9;1510;236600;256600;15056
24679687;78820081;AWgOV0Nz5b9pQDOtORmY;UNALLOCATED;12/01/2022 09:18;282225;9;1510;146300;166300;9310
67953994;81676526;AWgRzBk8Uxnp0OW7KQeF;COMPLETED;12/01/2022 09:22;103352;9;1510;250300;270300;15928
184355008;17433986;AWgRzWL25b9pQDOtz9o3;COMPLETED;12/01/2022 09:33;73872;9;1510;97300;117300;6192
10409024;91311000;AWgRzZgMLieWGVhxlBKG;COMPLETED;12/01/2022 09:43;78980;9;1510;260300;280300;16565
16358110;31493375;AWgRzZgMLieWGVhxlBKG;CANCELLED_DRIVER;12/01/2022 09:49;62614;9;1510;138000;158000;8782
30949274;16079061;5-C2JKJRBBUEJYPE;COMPLETED;12/01/2022 09:52;125629;14;3490;189000;209000;12027
28475371;48477974;AWgRzS9hU0GQ11lNgJd2;COMPLETED;12/01/2022 09:56;86587;9;1510;97300;117300;6192
4377620;78299912;AWgOV0Nz5b9pQDOtORmY;CANCELLED_DRIVER;12/01/2022 10:28;283237;9;1510;543600;563600;34593
16768977;49303904;AWgOWebAUxnp0OW73jIu;COMPLETED;12/01/2022 11:10;46107;9;1510;89000;109000;5664
161878366;16747073;AWgOWEibU0GQ11lN99Fr;COMPLETED;12/01/2022 13:12;53348;9;1510;146300;166300;9310
137760127;13633008;5-C2JKJRBCGB3AT6;COMPLETED;13/01/2022 09:15;68685;14;3490;259000;279000;16482
126153705;37790412;AWgOWHzCUxnp0OW73cEg;UNALLOCATED;13/01/2022 09:24;62636;9;1510;181300;201300;11537
4568630;46989720;AWgRzx9gUxnp0OW7Kdck;CANCELLED_DRIVER;13/01/2022 09:24;2333017;9;1510;146300;166300;9310
6564688;81676526;5-C2JKJRBCGBNWLN;COMPLETED;13/01/2022 09:30;1784595;14;3490;168000;188000;10691
206967561;17714298;AWgRzE-pU0GQ11lNgBZV;UNALLOCATED;13/01/2022 09:54;19386;9;1510;166300;186300;10583
94033144;74712688;AWgRzZgMLieWGVhxlBKG;COMPLETED;13/01/2022 09:56;84322;9;1510;192300;212300;12237
172698927;37790412;AWgRzx9gUxnp0OW7Kdck;CANCELLED_DRIVER;13/01/2022 09:56;995445;9;1510;215300;235300;13701
48837432;16079061;AWgOV6m66sn1d-vrP_Zw;COMPLETED;13/01/2022 10:19;100940;9;1510;181300;201300;11537
163793787;50770031;5-C2JKJRBBVX3KME;UNALLOCATED;13/01/2022 10:26;289434;9;1510;129000;149000;8209
111300405;71300450;AWgRy6_wU0GQ11lNf7tq;COMPLETED;13/01/2022 10:40;137478;9;1510;229000;249000;14573
3109992;37790412;AWgRzZgMLieWGVhxlBKG;COMPLETED;13/01/2022 11:04;197836;9;1510;158300;178300;10074
179221581;16079061;AWgRzx9gUxnp0OW7Kdck;UNALLOCATED;13/01/2022 11:12;184313;9;1510;97300;117300;6192
5223076;31493375;AWgRzuVTLieWGVhxlMZb;CANCELLED_DRIVER;13/01/2022 11:21;66012;9;1510;128300;148300;8165
3624335;78299912;VNGFVN000000yg;COMPLETED;13/01/2022 13:51;224040;9;1510;206000;253000;31836
45025848;71300450;AWgOWhxjLieWGVhxAnSX;COMPLETED;14/01/2022 09:21;56027;9;1510;250300;270300;15928
41329960;59124362;AWgOWLAJU0GQ11lN-BEV;CANCELLED_DRIVER;14/01/2022 09:40;68547;9;1510;117300;137300;7465
9983269;15515239;5-C2JKJRBBUEJYPE;COMPLETED;14/01/2022 09:45;545272;14;3490;259000;279000;16482
3629968;57628277;AWgRy-P-nMVKL6mzneUU;CANCELLED_DRIVER;14/01/2022 10:02;108942;9;1510;167300;187300;10646
109629867;78820081;AWgRzS9hU0GQ11lNgJd2;UNALLOCATED;14/01/2022 10:07;193821;9;1510;203000;223000;12918
108679700;37790412;5-CY4EA4ECN8EDE6;COMPLETED;14/01/2022 10:08;38782;9;1510;240000;257000;37800
228794147;37790412;AWgRy-P-nMVKL6mzneUU;UNALLOCATED;14/01/2022 11:01;312440;9;1510;201300;221300;12810
693564;49303904;5-C2JKJRBBVJXYJJ;COMPLETED;14/01/2022 11:08;127803;9;1510;187300;207300;11919
23522308;57422427;5-C2CYCEEZJ74EFA;COMPLETED;17/01/2022 09:18;45026;83;4501;91000;115000;11918
30208845;78820081;AWgRy3ponMVKL6mzncsG;COMPLETED;17/01/2022 09:19;201713;9;1510;89000;109000;5664
4463085;64311991;AWgRzx9gUxnp0OW7Kdck;UNALLOCATED;17/01/2022 09:19;116372;9;1510;128300;148300;8165
980288;31493375;5-C2JKJRBBTU6TV2;UNALLOCATED;17/01/2022 09:20;116076;9;1510;148000;168000;9418
260048039;78434551;AWgOWEibU0GQ11lN99Fr;UNALLOCATED;17/01/2022 09:24;177078;9;1510;69000;89000;4391
24874403;83005883;5-C2JKJRBCGPKBL6;COMPLETED;17/01/2022 09:33;128808;9;1510;181300;201300;11537
52490744;42845952;AWgOWEibU0GQ11lN99Fr;COMPLETED;17/01/2022 09:38;108429;9;1510;158000;178000;10055
227005887;78820081;AWgOV6m66sn1d-vrP_Zw;UNALLOCATED;17/01/2022 09:51;707848;9;1510;215600;235600;13720
149136813;74712688;AWgRzZgMLieWGVhxlBKG;UNALLOCATED;17/01/2022 10:58;139878;9;1510;284300;304300;18092
10439939;17433986;AWgRy3ponMVKL6mzncsG;COMPLETED;17/01/2022 11:04;103258;9;1510;118300;138300;7528
14972561;64432110;5-C2JKJRBCAE4TAJ;COMPLETED;17/01/2022 11:21;250521;9;1510;302600;322600;19256
35152016;78299912;AWgOV0Nz5b9pQDOtORmY;CANCELLED_DRIVER;17/01/2022 13:11;49785;9;1510;181300;201300;11537
198150070;78299912;5-C2VDNFUYJPJ3JE;COMPLETED;17/01/2022 13:20;41316;70;9532;105000;136000;19091
3875695;89284768;AWgRy-P-nMVKL6mzneUU;COMPLETED;18/01/2022 09:17;2041444;9;1510;158000;178000;10055
160250553;83918962;5-C2JKJRBCGBNWLN;UNALLOCATED;18/01/2022 09:21;209158;14;3490;209000;229000;13300
221669924;16079061;5-C2JKJRBBVRC3AE;CANCELLED_DRIVER;18/01/2022 09:21;75367;14;3490;89000;109000;5664
10202501;32336546;AWgRzE-pU0GQ11lNgBZV;CANCELLED_DRIVER;18/01/2022 09:22;11102;9;1510;402300;422300;25601
209138510;49303904;5-C2JKJRBBVJXYJJ;COMPLETED;18/01/2022 09:22;81510;9;1510;187300;207300;11919
52218093;15515239;5-C2JKJRBBVJXYJJ;CANCELLED_DRIVER;18/01/2022 09:23;49349;9;1510;229000;249000;14573
54468305;78820081;AWgRzjthU0GQ11lNgTP7;COMPLETED;18/01/2022 09:23;227825;9;1510;460600;480600;29311
190553255;16747073;5-C2JKJRBCGPKBL6;UNALLOCATED;18/01/2022 09:35;64681;9;1510;97300;117300;6192
24553896;91311000;5-C2JKJRBBVJXYJJ;COMPLETED;18/01/2022 09:53;43548;9;1510;97300;117300;6192
32565468;81676526;AWgRzWL25b9pQDOtz9o3;COMPLETED;18/01/2022 11:26;53020;9;1510;215600;235600;13720
3405883;59124362;AWgOV0Nz5b9pQDOtORmY;UNALLOCATED;18/01/2022 13:20;28239;9;1510;181300;201300;11537
50102245;17714298;5-C2JKJRBBTU6TV2;UNALLOCATED;18/01/2022 13:22;1892132;9;1510;158000;178000;10055
8559263;83005883;5-C2JKJRBBVJXYJJ;COMPLETED;18/01/2022 14:22;188042;9;1510;196300;216300;12492
9998000;74712688;AWgOV0Nz5b9pQDOtORmY;UNALLOCATED;18/01/2022 14:27;81455;9;1510;681900;701900;43394
247547193;57422427;AWgOV6m66sn1d-vrP_Zw;CANCELLED_DRIVER;19/01/2022 09:21;45536;9;1510;89000;109000;5664
9261075;57431439;AWgOV6m66sn1d-vrP_Zw;CANCELLED_DRIVER;19/01/2022 09:21;39340;9;1510;266300;286300;16946
87483027;78434551;5-CZEXCPU3TLBBA6;UNALLOCATED;19/01/2022 09:25;270645;9;10066;24;25;0
145537598;78364882;AWgRzE-pU0GQ11lNgBZV;COMPLETED;19/01/2022 09:38;46435;9;1510;529600;549600;33702
24992482;50770031;5-C2NKALMDN6EHKA;COMPLETED;19/01/2022 09:48;236452;9;10066;710000;746000;45182
123844382;78820081;AWgRzuVTLieWGVhxlMZb;COMPLETED;19/01/2022 09:53;241378;9;1510;97300;117300;6192
57696894;78434551;AWgOWhxjLieWGVhxAnSX;CANCELLED_DRIVER;19/01/2022 10:54;63451;9;1510;214600;234600;13656
2813119;37305184;5-C22ZR2JYJTUHLX;COMPLETED;19/01/2022 10:55;94662;9;1510;120000;120000;0
217555037;64223232;AWgOV0Nz5b9pQDOtORmY;COMPLETED;19/01/2022 13:19;86185;9;1510;341600;361600;21738
258789317;89284768;AWgOWOWpU0GQ11lN-DEI;COMPLETED;19/01/2022 13:20;1569704;9;1510;299600;319600;19065
116426490;57422427;AWgRzE-pU0GQ11lNgBZV;COMPLETED;19/01/2022 13:27;38074;9;1510;97300;117300;6192
255107115;64223232;AWgRzjthU0GQ11lNgTP7;COMPLETED;19/01/2022 14:01;43754;9;1510;235300;255300;14974
30806185;16747073;AWgRzWL25b9pQDOtz9o3;UNALLOCATED;19/01/2022 14:04;90155;9;1510;299300;319300;19046
74800315;59124362;AWgRzE-pU0GQ11lNgBZV;COMPLETED;20/01/2022 09:17;83624;9;1510;138000;158000;8782
193605595;29719870;AWgOWOWpU0GQ11lN-DEI;COMPLETED;20/01/2022 09:20;157384;9;1510;128300;148300;8165
18369120;16079061;AWgRy3ponMVKL6mzncsG;COMPLETED;20/01/2022 09:21;194846;9;1510;97300;117300;6192
31742665;81676526;AWgOV3WQnMVKL6mzUEbs;UNALLOCATED;20/01/2022 10:32;1563847;9;1510;118300;138300;7528
49226207;48530705;AWgOWEibU0GQ11lN99Fr;COMPLETED;20/01/2022 11:25;35675;9;1510;296000;316000;18836
29758855;91311000;5-C2JKJRBBVX3KME;CANCELLED_DRIVER;20/01/2022 11:27;86820;9;1510;417300;437300;26555
11579743;83918962;AWgOWOWpU0GQ11lN-DEI;COMPLETED;20/01/2022 13:20;137035;9;1510;215600;235600;13720
79028435;48530705;5-C2JKJRBCL6DVL2;COMPLETED;20/01/2022 13:37;163221;14;3490;128000;148000;8145
8999760;17433986;5-C2JKJRBCGBNWLN;COMPLETED;20/01/2022 14:18;1032874;14;3490;418000;438000;26600
33273852;78176011;AWgRy3ponMVKL6mzncsG;CANCELLED_DRIVER;21/01/2022 09:20;703988;9;1510;128300;148300;8165
5378547;78299912;AWgOWOWpU0GQ11lN-DEI;UNALLOCATED;21/01/2022 09:21;1675834;9;1510;362600;382600;23075
169732712;64311991;AWgRy3ponMVKL6mzncsG;CANCELLED_DRIVER;21/01/2022 09:22;82898;9;1510;138000;158000;8782
107586157;37305184;AWgRy3ponMVKL6mzncsG;CANCELLED_DRIVER;21/01/2022 09:45;5737537;9;1510;118300;138300;7528
104244335;69165320;5-C2W3TVCARUVCCJ;UNALLOCATED;21/01/2022 09:47;150664;93;9032;150000;172000;27273
10963914;89284768;5-C2JKJRBBVX3KME;UNALLOCATED;21/01/2022 09:59;467674;9;1510;471200;491200;29985
44308491;78299912;AWgOV0Nz5b9pQDOtORmY;COMPLETED;21/01/2022 10:16;252324;9;1510;279300;299300;17774
12431946;48530705;5-C2CGJXAAGYL3LN;COMPLETED;21/01/2022 10:28;93760;9;1510;58000;75000;11682
9652622;64223232;5-C2JKJRBCGPKBL6;CANCELLED_DRIVER;21/01/2022 13:20;10536;9;1510;401600;421600;25556
158284400;16079061;AWgRzZgMLieWGVhxlBKG;CANCELLED_DRIVER;21/01/2022 13:42;89939;9;1510;268000;288000;17055
136027377;74712688;5-C2JKJRBCFAMFTX;UNALLOCATED;23/01/2022 22:50;55569;9;1510;181300;201300;11537
141879026;71300450;AWgRzE-pU0GQ11lNgBZV;COMPLETED;24/01/2022 09:11;178624;9;1510;89000;109000;5664
8374981;16395054;5-C2JKJRBCEZMXGX;UNALLOCATED;24/01/2022 09:21;55492;14;3490;69000;89000;4391
36610865;91311000;AWgRzIaSLieWGVhxk4hj;COMPLETED;24/01/2022 09:23;74778;14;3490;148000;168000;9418
18437496;64311991;AWgOWHzCUxnp0OW73cEg;UNALLOCATED;24/01/2022 09:30;169089;9;1510;108000;128000;6873
77975660;80678125;5-C2JKJRBBVJXYJJ;CANCELLED_DRIVER;24/01/2022 10:30;89402;9;1510;158000;178000;10055
157921809;32336546;AWgRy-P-nMVKL6mzneUU;CANCELLED_DRIVER;24/01/2022 11:29;66312;9;1510;240300;260300;15292
39745291;71300450;AWgOWEibU0GQ11lN99Fr;CANCELLED_DRIVER;24/01/2022 11:44;44244;9;1510;205300;225300;13065
175982689;57628277;AWgRzS9hU0GQ11lNgJd2;COMPLETED;24/01/2022 15:29;46320;9;1510;215300;235300;13701
69244254;64311991;AWgRzIaSLieWGVhxk4hj;CANCELLED_DRIVER;25/01/2022 09:37;87399;14;3490;79000;99000;5027
16280763;74712688;5-C2JKJRBCFAMFTX;COMPLETED;25/01/2022 09:38;111692;9;1510;166300;186300;10583
31515208;17433986;AWgRy6_wU0GQ11lNf7tq;COMPLETED;25/01/2022 09:44;54078;9;1510;107300;127300;6828
1428854;15515239;5-C2JKJRBCEZMXGX;CANCELLED_DRIVER;25/01/2022 09:53;417974;14;3490;328000;348000;20873
153586395;78434551;5-C2JKJRBCGB3AT6;UNALLOCATED;25/01/2022 10:00;61882;14;3490;387000;407000;24627
27217001;44453415;5-C2JKJRBCGB3AT6;UNALLOCATED;25/01/2022 11:29;29743;14;3490;406000;426000;25836
114698343;78820081;5-CZC3TBU2LFAEPA;CANCELLED_DRIVER;25/01/2022 11:30;139833;24;2980;250000;287000;45455
6345643;42845952;5-C2JKJRBBVJXYJJ;COMPLETED;25/01/2022 11:33;82039;9;1510;158000;178000;10055
215223888;78434551;5-C2JKJRBCAE4TAJ;CANCELLED_DRIVER;25/01/2022 12:58;271508;9;1510;396300;416300;25219
6666053;17714298;5-C2JKJRBBVX3KME;CANCELLED_DRIVER;25/01/2022 13:03;455297;9;1510;118300;138300;7528
175375746;78820081;5-C2JKJRBBVJXYJJ;COMPLETED;25/01/2022 13:10;497209;9;1510;118300;138300;7528
241607372;64432110;AWgOWOWpU0GQ11lN-DEI;COMPLETED;25/01/2022 17:28;133328;9;1510;473900;493900;30157
243554697;78434551;AWgRzE-pU0GQ11lNgBZV;COMPLETED;26/01/2022 09:02;359197;9;1510;196300;216300;12492
145776833;15515239;5-C2JKJRBBVX3KME;UNALLOCATED;26/01/2022 09:52;90781;9;1510;146300;166300;9310
14057658;83005883;AWgRzWL25b9pQDOtz9o3;UNALLOCATED;26/01/2022 10:26;20915;9;1510;146300;166300;9310
31885132;74712688;AWgRy6_wU0GQ11lNf7tq;COMPLETED;26/01/2022 10:38;134774;9;1510;402600;422600;25620
6235517;64223232;AWgOV0Nz5b9pQDOtORmY;UNALLOCATED;26/01/2022 10:45;41196;9;1510;181300;201300;11537
12875593;31493375;AWgRzBk8Uxnp0OW7KQeF;CANCELLED_DRIVER;26/01/2022 11:29;93808;9;1510;357600;377600;22756
196444862;64311991;VNGFVN000001hz;UNALLOCATED;26/01/2022 13:34;2593274;9;1510;545000;577000;68591
64986696;57422427;AWgOWHzCUxnp0OW73cEg;COMPLETED;26/01/2022 14:00;59159;9;1510;146300;166300;9310
139637867;31493375;5-C23XC24EUCEFRX;CANCELLED_DRIVER;26/01/2022 14:04;411329;9;1510;40000;60000;9091
